user_id,city,order_date,order_value_inr,complaint_type,refund_requested,refund_ttr_hours,delivered_ok,repeat_order_30d
3383,Mumbai,2026-06-22,480.13,none,False,,True,False
3386,Delhi,2026-06-14,405.02,none,False,,True,True
3387,Hyderabad,2026-05-05,556.6,address_triggered_cancellation,True,39.2,False,False
3392,Hyderabad,2026-06-19,92.46,address_triggered_cancellation,True,42.0,False,False
3397,Bengaluru,2026-05-29,298.1,address_triggered_cancellation,True,21.1,False,False
3401,Bengaluru,2026-05-28,317.1,address_triggered_cancellation,True,29.0,False,False
3402,Bengaluru,2026-06-11,600.6,none,False,,True,True
3404,Mumbai,2026-05-14,547.85,none,False,,True,False
3405,Bengaluru,2026-05-20,307.2,missing_or_wrong_item,True,7.8,False,False
3410,Kolkata,2026-06-04,76.22,address_triggered_cancellation,True,66.4,False,False
3411,Bengaluru,2026-06-18,109.1,refund_delay_only,True,40.4,True,False
3412,Bengaluru,2026-05-02,432.94,none,False,,True,True
3414,Kolkata,2026-05-25,604.25,missing_or_wrong_item,True,7.2,False,False
3415,Bengaluru,2026-05-10,94.28,none,False,,True,True
3417,Mumbai,2026-06-20,474.95,none,False,,True,True
3418,Delhi,2026-06-23,626.79,address_triggered_cancellation,True,8.8,False,False
3419,Hyderabad,2026-05-07,207.62,refund_delay_only,True,31.8,True,False
3424,Bengaluru,2026-06-24,449.32,false_delivered_status,True,57.0,False,False
3426,Kolkata,2026-06-06,272.92,none,False,,True,True
3427,Pune,2026-06-12,200.71,address_triggered_cancellation,True,26.2,False,False
3428,Hyderabad,2026-06-12,906.93,none,False,,True,True
3430,Mumbai,2026-06-24,229.35,missing_or_wrong_item,True,7.1,False,False
3432,Mumbai,2026-05-01,378.86,address_triggered_cancellation,True,18.1,False,False
3433,Bengaluru,2026-06-08,328.68,address_triggered_cancellation,True,19.7,False,False
3434,Hyderabad,2026-06-16,233.59,none,False,,True,True
3435,Pune,2026-06-26,304.95,false_delivered_status,True,48.0,False,False
3439,Kolkata,2026-05-13,547.71,missing_or_wrong_item,True,7.0,False,False
3442,Hyderabad,2026-05-07,598.24,missing_or_wrong_item,True,19.9,False,False
3443,Kolkata,2026-05-03,74.35,missing_or_wrong_item,True,12.5,False,False
3445,Delhi,2026-06-09,356.4,missing_or_wrong_item,True,15.9,False,False
3447,Delhi,2026-06-20,250.53,none,False,,True,True
3449,Delhi,2026-06-04,626.66,refund_delay_only,True,14.9,True,False
3452,Pune,2026-06-11,412.26,missing_or_wrong_item,True,1.9,False,False
3453,Pune,2026-06-11,205.4,none,False,,True,True
3454,Mumbai,2026-06-03,112.81,address_triggered_cancellation,True,42.0,False,False
3460,Mumbai,2026-06-28,577.67,missing_or_wrong_item,True,13.6,False,False
3461,Delhi,2026-05-28,314.16,false_delivered_status,True,70.5,False,False
3469,Hyderabad,2026-06-10,162.7,address_triggered_cancellation,True,26.5,False,False
3472,Pune,2026-06-15,608.02,none,False,,True,True
3474,Kolkata,2026-06-25,838.4,missing_or_wrong_item,True,4.0,False,False
3477,Mumbai,2026-06-19,480.54,missing_or_wrong_item,True,8.5,False,False
3478,Kolkata,2026-06-21,480.92,address_triggered_cancellation,True,35.6,False,False
3480,Mumbai,2026-06-27,192.9,none,False,,True,False
3481,Hyderabad,2026-05-08,327.58,missing_or_wrong_item,True,12.8,False,False
3482,Hyderabad,2026-05-30,140.63,none,False,,True,True
3483,Kolkata,2026-06-13,130.52,none,False,,True,False
3489,Pune,2026-06-18,469.34,none,False,,True,False
3492,Kolkata,2026-05-24,654.82,none,False,,True,True
3494,Delhi,2026-06-02,441.63,address_triggered_cancellation,True,38.0,False,False
3500,Bengaluru,2026-05-25,361.19,none,False,,True,True
3507,Mumbai,2026-06-06,431.15,none,False,,True,True
3513,Hyderabad,2026-06-13,380.99,false_delivered_status,True,24.0,False,False
3514,Mumbai,2026-05-15,456.74,refund_delay_only,True,33.5,True,False
3516,Hyderabad,2026-05-21,310.54,none,False,,True,True
3518,Hyderabad,2026-06-08,316.21,none,False,,True,False
3521,Mumbai,2026-05-06,445.31,none,False,,True,False
3523,Kolkata,2026-06-27,448.31,none,False,,True,True
3526,Hyderabad,2026-06-07,314.22,none,False,,True,False
3528,Kolkata,2026-06-25,144.98,missing_or_wrong_item,True,11.2,False,False
3530,Hyderabad,2026-05-17,88.36,none,False,,True,False
3531,Kolkata,2026-05-07,225.89,none,False,,True,False
3533,Hyderabad,2026-06-25,276.86,none,False,,True,False
3535,Kolkata,2026-06-26,550.55,address_triggered_cancellation,True,50.6,False,False
3538,Kolkata,2026-05-19,703.37,refund_delay_only,True,28.4,True,False
3539,Bengaluru,2026-06-11,547.64,none,False,,True,True
3544,Bengaluru,2026-06-18,353.77,missing_or_wrong_item,True,19.3,False,False
3545,Bengaluru,2026-06-29,681.88,refund_delay_only,True,31.3,True,False
3548,Pune,2026-06-25,504.73,none,False,,True,True
3551,Kolkata,2026-05-25,107.12,none,False,,True,False
3552,Pune,2026-05-12,311.39,none,False,,True,True
3554,Kolkata,2026-06-13,322.49,missing_or_wrong_item,True,19.9,False,False
3563,Hyderabad,2026-05-23,186.89,missing_or_wrong_item,True,4.3,False,False
3566,Delhi,2026-06-27,571.79,address_triggered_cancellation,True,59.3,False,False
3568,Delhi,2026-06-11,277.36,none,False,,True,True
3569,Delhi,2026-05-13,307.35,address_triggered_cancellation,True,29.9,False,False
3570,Hyderabad,2026-06-26,258.89,none,False,,True,True
3571,Mumbai,2026-06-16,579.5,missing_or_wrong_item,True,13.1,False,False
3572,Delhi,2026-06-10,124.69,none,False,,True,False
3575,Bengaluru,2026-06-08,256.55,missing_or_wrong_item,True,9.8,False,False
3576,Pune,2026-06-13,251.67,missing_or_wrong_item,True,10.6,False,False
3578,Pune,2026-06-16,243.6,none,False,,True,True
3580,Delhi,2026-05-10,356.11,address_triggered_cancellation,True,48.8,False,False
3581,Hyderabad,2026-05-30,430.21,none,False,,True,True
3591,Pune,2026-06-07,220.74,none,False,,True,True
3600,Delhi,2026-06-06,484.32,none,False,,True,True
3607,Hyderabad,2026-05-05,250.92,address_triggered_cancellation,True,66.4,False,False
3610,Pune,2026-05-09,70.69,address_triggered_cancellation,True,32.7,False,False
3615,Pune,2026-06-05,361.74,address_triggered_cancellation,True,34.8,False,False
3621,Pune,2026-05-25,72.11,none,False,,True,False
3624,Hyderabad,2026-05-10,301.72,none,False,,True,False
3628,Hyderabad,2026-05-23,490.35,none,False,,True,False
3634,Pune,2026-06-02,227.55,address_triggered_cancellation,True,32.9,False,False
3638,Hyderabad,2026-05-01,941.41,missing_or_wrong_item,True,7.7,False,False
3642,Mumbai,2026-05-22,451.92,address_triggered_cancellation,True,6.9,False,False
3646,Pune,2026-06-07,297.69,none,False,,True,True
3652,Delhi,2026-05-27,167.89,none,False,,True,False
3663,Kolkata,2026-06-09,363.84,missing_or_wrong_item,True,13.1,False,False
3669,Bengaluru,2026-05-29,597.39,none,False,,True,False
3670,Bengaluru,2026-06-24,127.98,missing_or_wrong_item,True,8.3,False,True
3671,Delhi,2026-06-29,392.12,none,False,,True,False
3672,Delhi,2026-06-21,256.85,none,False,,True,True
3674,Kolkata,2026-05-21,73.45,none,False,,True,False
3675,Hyderabad,2026-05-20,247.9,refund_delay_only,True,12.7,True,False
3676,Mumbai,2026-05-09,739.36,missing_or_wrong_item,True,14.3,False,False
3679,Bengaluru,2026-06-27,227.46,none,False,,True,True
3682,Kolkata,2026-06-29,304.47,missing_or_wrong_item,True,2.0,False,False
3683,Hyderabad,2026-05-09,235.28,missing_or_wrong_item,True,23.3,False,False
3689,Kolkata,2026-05-01,622.9,refund_delay_only,True,11.8,True,False
3690,Bengaluru,2026-05-08,200.45,none,False,,True,False
3692,Kolkata,2026-05-08,290.59,refund_delay_only,True,15.4,True,False
3699,Pune,2026-05-25,303.99,none,False,,True,False
3703,Pune,2026-05-07,451.99,address_triggered_cancellation,True,39.2,False,False
3705,Pune,2026-05-24,553.89,none,False,,True,True
3706,Mumbai,2026-06-16,179.34,missing_or_wrong_item,True,18.5,False,False
3707,Mumbai,2026-05-22,396.99,address_triggered_cancellation,True,37.3,False,False
3709,Mumbai,2026-06-24,347.0,none,False,,True,False
3710,Kolkata,2026-05-03,392.08,none,False,,True,False
3712,Mumbai,2026-06-09,181.47,none,False,,True,True
3721,Delhi,2026-05-23,368.02,none,False,,True,False
3729,Bengaluru,2026-05-02,364.17,address_triggered_cancellation,True,39.5,False,False
3738,Pune,2026-05-25,209.24,address_triggered_cancellation,True,14.7,False,False
3739,Pune,2026-06-17,180.4,none,False,,True,False
3740,Hyderabad,2026-06-16,541.61,address_triggered_cancellation,True,17.0,False,False
3743,Hyderabad,2026-05-21,446.05,address_triggered_cancellation,True,28.8,False,False
3751,Delhi,2026-05-26,69.27,address_triggered_cancellation,True,56.9,False,True
3758,Hyderabad,2026-06-14,439.42,none,False,,True,False
3762,Mumbai,2026-06-12,363.7,none,False,,True,True
3763,Kolkata,2026-06-19,328.83,missing_or_wrong_item,True,22.7,False,False
3764,Kolkata,2026-06-10,537.28,none,False,,True,False
3773,Mumbai,2026-05-19,313.89,none,False,,True,False
3775,Hyderabad,2026-06-12,184.51,missing_or_wrong_item,True,11.9,False,False
3776,Hyderabad,2026-05-22,155.94,none,False,,True,False
3780,Hyderabad,2026-06-16,77.65,missing_or_wrong_item,True,10.0,False,True
3784,Pune,2026-06-06,290.12,none,False,,True,True
3785,Delhi,2026-06-11,260.1,none,False,,True,True
3786,Hyderabad,2026-06-14,231.83,none,False,,True,False
3789,Hyderabad,2026-06-02,861.63,none,False,,True,True
3791,Bengaluru,2026-06-05,245.17,none,False,,True,True
3793,Bengaluru,2026-05-20,172.34,address_triggered_cancellation,True,64.3,False,False
3801,Bengaluru,2026-05-26,697.31,none,False,,True,False
3805,Delhi,2026-06-29,180.8,address_triggered_cancellation,True,21.0,False,False
3806,Hyderabad,2026-05-28,634.88,missing_or_wrong_item,True,2.2,False,False
3810,Bengaluru,2026-05-14,321.5,refund_delay_only,True,30.7,True,True
3813,Delhi,2026-06-08,350.99,none,False,,True,True
3815,Kolkata,2026-06-27,257.18,missing_or_wrong_item,True,13.8,False,False
3817,Bengaluru,2026-05-17,731.11,address_triggered_cancellation,True,18.4,False,False
3819,Kolkata,2026-05-07,1306.58,missing_or_wrong_item,True,9.1,False,False
3822,Pune,2026-05-15,419.83,none,False,,True,True
3826,Hyderabad,2026-06-08,998.08,address_triggered_cancellation,True,34.1,False,False
3827,Kolkata,2026-05-26,204.65,none,False,,True,True
3834,Mumbai,2026-06-21,102.81,none,False,,True,False
3839,Hyderabad,2026-05-22,321.03,refund_delay_only,True,33.0,True,False
3844,Delhi,2026-05-11,357.98,none,False,,True,False
3847,Kolkata,2026-05-26,41.92,missing_or_wrong_item,True,16.9,False,False
3849,Pune,2026-06-27,634.4,none,False,,True,False
3850,Hyderabad,2026-05-30,549.99,none,False,,True,True
3852,Kolkata,2026-06-08,26.81,address_triggered_cancellation,True,23.4,False,False
3855,Pune,2026-05-30,267.15,address_triggered_cancellation,True,52.4,False,False
3857,Kolkata,2026-06-06,327.37,none,False,,True,False
3858,Hyderabad,2026-06-19,979.14,none,False,,True,False
3863,Hyderabad,2026-06-26,302.49,none,False,,True,True
3864,Hyderabad,2026-05-01,562.82,refund_delay_only,True,12.3,True,False
3865,Kolkata,2026-05-04,236.61,false_delivered_status,True,32.8,False,False
3872,Bengaluru,2026-06-12,141.45,none,False,,True,True
3874,Bengaluru,2026-05-07,469.61,none,False,,True,True
3885,Mumbai,2026-06-10,134.77,address_triggered_cancellation,True,33.8,False,False
3887,Mumbai,2026-06-04,232.6,none,False,,True,False
3889,Bengaluru,2026-05-31,546.84,missing_or_wrong_item,True,4.5,False,False
3890,Kolkata,2026-06-28,75.42,none,False,,True,True
3891,Kolkata,2026-05-03,791.01,none,False,,True,False
3899,Mumbai,2026-06-01,467.12,none,False,,True,False
3906,Kolkata,2026-05-24,123.61,none,False,,True,True
3913,Mumbai,2026-06-21,719.01,none,False,,True,True
3915,Hyderabad,2026-05-29,268.8,missing_or_wrong_item,True,14.1,False,False
3916,Delhi,2026-05-12,181.24,none,False,,True,True
3917,Pune,2026-06-07,565.16,none,False,,True,True
3918,Hyderabad,2026-05-01,728.68,none,False,,True,False
3920,Hyderabad,2026-06-18,593.71,none,False,,True,False
3921,Pune,2026-05-24,264.08,false_delivered_status,True,58.3,False,False
3923,Kolkata,2026-06-17,444.09,refund_delay_only,True,31.5,True,False
3924,Mumbai,2026-06-05,326.3,none,False,,True,True
3927,Kolkata,2026-05-24,355.6,address_triggered_cancellation,True,63.3,False,False
3928,Pune,2026-06-17,416.79,none,False,,True,True
3932,Kolkata,2026-06-01,440.57,none,False,,True,False
3933,Kolkata,2026-05-21,242.94,none,False,,True,True
3935,Mumbai,2026-05-23,223.93,address_triggered_cancellation,True,31.7,False,False
3937,Delhi,2026-06-01,664.94,missing_or_wrong_item,True,4.0,False,False
3942,Kolkata,2026-06-10,54.77,none,False,,True,False
3944,Pune,2026-06-27,121.49,missing_or_wrong_item,True,8.1,False,False
3945,Pune,2026-05-30,181.92,none,False,,True,False
3948,Bengaluru,2026-06-06,406.64,address_triggered_cancellation,True,77.0,False,False
3950,Pune,2026-06-28,449.55,missing_or_wrong_item,True,15.6,False,False
3951,Pune,2026-06-24,188.75,none,False,,True,True
3953,Pune,2026-06-20,656.91,missing_or_wrong_item,True,11.1,False,False
3954,Pune,2026-05-25,361.41,none,False,,True,True
3960,Kolkata,2026-05-01,41.39,address_triggered_cancellation,True,39.5,False,False
3962,Bengaluru,2026-05-19,248.37,none,False,,True,False
3974,Bengaluru,2026-05-26,241.92,missing_or_wrong_item,True,15.6,False,False
3986,Delhi,2026-05-02,428.4,none,False,,True,True
3987,Bengaluru,2026-06-28,378.95,missing_or_wrong_item,True,6.9,False,False
3988,Delhi,2026-05-02,267.15,refund_delay_only,True,8.9,True,False
3995,Mumbai,2026-05-14,252.12,none,False,,True,True
3997,Hyderabad,2026-05-26,797.84,missing_or_wrong_item,True,16.7,False,False
